	DURATION	NEW_CAR	USED_CAR	FURNITURE	RADIO_TV	EDUCATION	RETRAINING	AMOUNT	INSTALL_RATE	MALE_DIV	MALE_SINGLE	MALE_MAR_or_WID	CO-APPLICANT	GUARANTOR	REAL_ESTATE	PROP_UNKN_NONE	OTHER_INSTALL	RENT	OWN_RES	NUM_CREDITS	NUM_DEPENDENTS	TELEPHONE	FOREIGN	RESPONSE	CHK_ACCT_0	CHK_ACCT_1	CHK_ACCT_3	HISTORY_1	HISTORY_2	HISTORY_3	HISTORY_4	SAV_ACCT_0	SAV_ACCT_1	SAV_ACCT_2	SAV_ACCT_4	EMPLOYMENT_1	EMPLOYMENT_2	EMPLOYMENT_3	EMPLOYMENT_4	PRESENT_RESIDENT_2	PRESENT_RESIDENT_3	PRESENT_RESIDENT_4	AGE_20-30	AGE_30-40	AGE_40-50	JOB_1	JOB_2	JOB_3
543	18	0	0	1	0	0	0	2864	2	0	1	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
544	12	1	0	0	0	0	0	1255	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
545	24	1	0	0	0	0	0	1333	4	0	1	0	0	0	1	0	0	0	0	2	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
546	24	1	0	0	0	0	0	2022	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0
547	24	0	0	0	1	0	0	1552	3	0	1	0	0	0	0	0	1	0	1	1	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
548	12	0	0	0	1	0	0	626	4	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
549	48	0	1	0	0	0	0	8858	2	0	1	0	0	0	0	1	0	0	0	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
550	12	0	0	0	0	0	0	996	4	0	0	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0
551	6	0	0	0	1	0	0	1750	2	0	1	0	0	0	0	0	1	0	1	1	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0
552	48	0	0	0	1	0	0	6999	1	0	0	1	0	1	1	0	0	0	1	2	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
553	12	1	0	0	0	0	0	1995	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
554	9	0	0	0	0	1	0	1199	4	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
555	12	0	0	0	1	0	0	1331	2	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
556	18	1	0	0	0	0	0	2278	3	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0
557	21	1	0	0	0	0	0	5003	1	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0
558	24	0	0	1	0	0	0	3552	3	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
559	18	0	0	1	0	0	0	1928	2	0	1	0	0	0	1	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
560	24	0	1	0	0	0	0	2964	4	0	1	0	0	0	0	1	1	0	0	1	2	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
561	24	0	0	0	1	0	0	1546	4	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0
562	6	0	0	0	1	0	0	683	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
563	36	1	0	0	0	0	0	12389	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0
564	24	0	0	0	0	0	1	4712	4	0	1	0	0	0	0	0	1	0	1	2	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1
565	24	0	0	0	1	0	0	1553	3	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
566	12	1	0	0	0	0	0	1372	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
567	24	0	0	0	1	0	0	2578	2	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0
568	48	0	0	0	1	0	0	3979	4	0	1	0	0	0	0	0	0	0	1	2	2	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0
569	48	0	0	0	1	0	0	6758	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
570	24	0	0	1	0	0	0	3234	4	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0
571	30	0	0	0	1	0	0	5954	3	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0
572	24	0	1	0	0	0	0	5433	2	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1
573	15	0	0	0	0	0	1	806	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
574	9	0	0	0	1	0	0	1082	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0
575	15	0	0	1	0	0	0	2788	2	0	0	0	1	0	0	0	1	0	1	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
576	12	0	0	0	1	0	0	2930	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
577	24	0	0	0	0	1	0	1927	3	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0
578	36	1	0	0	0	0	0	2820	4	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
579	24	0	0	0	0	0	0	937	4	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0
580	18	1	0	0	0	0	0	1056	3	0	1	0	0	1	1	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0
581	12	1	0	0	0	0	0	3124	1	0	1	0	0	0	1	0	1	0	1	2	2	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0
582	9	0	0	1	0	0	0	1388	4	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
583	36	0	0	0	0	0	0	2384	4	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
584	12	1	0	0	0	0	0	2133	4	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1
585	18	0	0	1	0	0	0	2039	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
586	9	1	0	0	0	0	0	2799	2	0	1	0	0	0	1	0	0	1	0	2	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
587	12	0	0	1	0	0	0	1289	4	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
588	18	0	0	0	0	0	0	1217	4	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0
589	12	0	0	1	0	0	0	2246	3	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
590	12	0	0	0	1	0	0	385	4	0	0	0	0	0	1	0	0	0	1	4	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
591	24	1	0	0	0	0	0	1965	4	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0
592	21	0	0	0	0	0	1	1572	4	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0
593	24	1	0	0	0	0	0	2718	3	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
594	24	0	0	0	0	0	0	1358	4	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1
595	6	1	0	0	0	0	0	931	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
596	24	1	0	0	0	0	0	1442	4	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
597	24	0	0	0	0	0	1	4241	1	0	1	0	0	0	1	0	0	0	1	3	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0
598	18	1	0	0	0	0	0	2775	2	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0
599	24	0	0	0	0	0	1	3863	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
600	7	0	0	0	1	0	0	2329	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
601	9	0	0	1	0	0	0	918	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
602	24	0	0	0	0	1	0	1837	4	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0
603	36	0	0	1	0	0	0	3349	4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1
604	10	0	0	1	0	0	0	1275	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
605	24	0	0	1	0	0	0	2828	4	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0
606	24	0	0	0	0	0	1	4526	3	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
607	36	0	0	0	1	0	0	2671	4	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
608	18	0	0	0	1	0	0	2051	4	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
609	15	0	1	0	0	0	0	1300	4	0	1	0	0	0	0	1	1	0	0	1	2	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
610	12	0	0	0	0	0	0	741	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
611	10	1	0	0	0	0	0	1240	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
612	21	0	0	0	1	0	0	3357	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
613	24	0	1	0	0	0	0	3632	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
614	18	0	0	1	0	0	0	1808	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
615	48	0	0	0	0	0	1	12204	2	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1
616	60	0	0	0	1	0	0	9157	2	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1
617	6	1	0	0	0	0	0	3676	1	0	1	0	0	0	1	0	0	1	0	3	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0
618	30	0	0	1	0	0	0	3441	2	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
619	12	1	0	0	0	0	0	640	4	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0
620	21	0	0	0	0	0	1	3652	2	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
621	18	1	0	0	0	0	0	1530	3	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
622	48	0	0	0	0	0	1	3914	4	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0
623	12	0	0	1	0	0	0	1858	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
624	18	0	0	0	1	0	0	2600	4	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
625	15	0	0	0	1	0	0	1979	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0
626	6	0	0	1	0	0	0	2116	2	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0
627	9	1	0	0	0	0	0	1437	2	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
628	42	0	0	1	0	0	0	4042	4	0	1	0	0	0	1	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0
629	9	0	0	0	0	1	0	3832	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0
630	24	0	0	0	1	0	0	3660	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
631	18	0	0	1	0	0	0	1553	4	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
632	15	0	0	0	1	0	0	1444	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0
633	9	0	0	1	0	0	0	1980	2	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
634	24	1	0	0	0	0	0	1355	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0
635	12	0	0	0	0	1	0	1393	4	0	1	0	0	0	0	0	1	0	1	3	2	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
636	24	0	0	0	1	0	0	1376	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0
637	60	0	0	0	1	0	0	15653	2	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
638	12	0	0	0	1	0	0	1493	4	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
639	42	0	0	0	1	0	0	4370	3	0	1	0	0	0	0	0	1	0	1	2	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
640	18	0	0	0	0	1	0	750	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
641	15	0	0	0	0	0	0	1308	4	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0
642	15	0	0	0	0	1	0	4623	3	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
643	24	0	0	0	1	0	0	1851	4	0	0	1	0	1	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0
644	18	0	0	0	1	0	0	1880	4	0	0	1	0	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
645	36	0	0	0	0	0	1	7980	4	0	1	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0
646	30	0	0	1	0	0	0	4583	2	1	0	0	0	1	1	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
647	12	1	0	0	0	0	0	1386	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0
648	24	1	0	0	0	0	0	947	4	0	1	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
649	12	0	0	0	0	1	0	684	4	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0
650	48	0	0	0	0	1	0	7476	4	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
651	12	0	0	1	0	0	0	1922	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
652	24	1	0	0	0	0	0	2303	4	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
653	36	1	0	0	0	0	0	8086	2	0	1	0	0	0	0	0	0	0	1	4	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
654	24	0	1	0	0	0	0	2346	4	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
655	14	1	0	0	0	0	0	3973	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
656	12	1	0	0	0	0	0	888	4	0	1	0	0	0	0	0	1	0	1	1	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
657	48	0	0	0	1	0	0	10222	4	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0
658	30	0	0	0	0	0	1	4221	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
659	18	0	0	1	0	0	0	6361	2	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
660	12	0	0	0	1	0	0	1297	3	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
661	12	1	0	0	0	0	0	900	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
662	21	0	0	1	0	0	0	2241	4	0	1	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
663	6	0	0	1	0	0	0	1050	4	0	1	0	0	0	0	0	1	0	1	2	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
664	6	0	0	0	0	1	0	1047	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
665	24	0	0	0	0	0	0	6314	4	0	1	0	1	0	0	1	1	0	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
666	30	0	0	1	0	0	0	3496	4	0	1	0	0	0	0	0	1	0	1	1	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
667	48	0	0	0	0	0	1	3609	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
668	12	1	0	0	0	0	0	4843	3	0	1	0	1	0	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
669	30	0	0	0	1	0	0	3017	4	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0
670	24	0	0	0	0	0	1	4139	3	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0
671	36	0	0	0	0	0	1	5742	2	0	1	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0
672	60	1	0	0	0	0	0	10366	2	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
673	6	1	0	0	0	0	0	2080	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0
674	21	0	0	0	0	0	1	2580	4	0	1	0	0	0	1	0	1	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0
675	30	0	0	0	1	0	0	4530	4	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
676	24	0	0	1	0	0	0	5150	4	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
677	72	0	0	0	1	0	0	5595	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
678	24	0	0	0	1	0	0	2384	4	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
679	18	0	0	0	1	0	0	1453	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
